loc_lat,loc_lon,loc_type,location,us_state,unclear_loc,implausible_assigned_loc
7.48301,4.55966,user_loc,"Ife, Nigeria",other,0,0
-42,146.75,user_loc,"Tasmania, Australia",other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
40.35101,-74.65474,user_loc,"Princeton, New Jersey, USA",New Jersey,0,0
35.89561,-86.9981,user_loc,"Leiper’s Fork, TN ",Tennessee,1,0
39.10344,-94.58311,user_loc,Kansas City,Missouri,0,0
49.19896462,-2.148767575,user_loc,South Jersey,other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
51.04532,-114.06301,user_loc,"Calgary, Alberta",other,0,0
38.89037,-77.03196,user_loc,"Washington, USA",District of Columbia,0,0
41.92711,-73.91143,user_loc,The land of Oz,New York,1,1
38.92316,-77.22631,user_loc,"Tysons Corner, VA",Virginia,0,0
40.71455,-74.00714,user_loc,"New York, New York",New York,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
35.8430027,-86.34305118,user_loc,"Tennessee, USA",Tennessee,0,0
39.96375,-75.59795,user_loc,"West Chester, PA",Pennsylvania,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
-0.09851,34.76726,user_loc,"Kisumu, Kenya",other,0,0
37.63828,-120.90297,user_loc,Late American Empire (it/its) ,California,1,1
40.24058,-75.28531,user_loc,"Lansdale, PA",Pennsylvania,0,0
40.72399,-73.9802,user_loc,Red state on a pale blue dot,New York,1,1
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
-28.1686,153.53719,user_loc,"Resist, USA",other,1,0
52.84803241,-60.40455307,user_loc,Newfoundland,other,0,0
41.52727033,-99.81110731,user_loc,Nebraska,Nebraska,0,0
38.62775,-90.19956,user_loc,St Louis Area,Missouri,0,0
35.40017,59.084,user_loc,SoNJ,other,1,1
48.75235,-122.47122,user_loc,"Bellingham, WA",Washington,0,0
45.31524992,-69.20394706,user_loc,"Maine, USA",Maine,0,0
30.50904,-97.67722,user_loc,"Round Rock, TX",Texas,0,0
45.42178,-75.69116,user_loc,"Ottawa, Canada",other,0,0
47.12329,-88.50232,user_loc,"Dollar Bay, Mi,",Michigan,0,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
34.7487,-92.27485,user_loc,"Little Rock, AR",Arkansas,0,0
60.10867,-113.64258,user_loc,Canada,other,0,0
30.16676,77.30311,user_loc,jagadhri,other,0,0
31.97771151,34.97921769,user_loc,"Wasreal, Israel",other,0,0
39.39870316,-99.41461919,user_loc,USA ,Kansas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
36.37410569,-119.27023,user_loc,california☀️,California,1,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
44.12519983,-84.1966975,user_loc,"Michigan, USA",Michigan,0,0
43.29337,5.37132,user_loc,Marseille,other,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
31.74119,-85.15994,user_loc,UK | Razer Streamer ,Alabama,1,1
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA",Pennsylvania,0,0
39.06625065,35.14228627,user_loc,Turkey,other,0,0
39.74001,-104.99202,user_loc,"Denver, CO ",Colorado,0,0
41.88425,-87.63245,user_loc,"Chicago, IL",Illinois,0,0
33.6360868,-117.8067443,user_loc,Southern California,California,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
12.96618,77.5869,user_loc,"Bengaluru, India",other,0,0
33.74831,-84.39111,user_loc,Atlanta,Georgia,0,0
34.00119,-118.15494,user_loc,"Commerce, CA",California,0,0
41.05195,-73.54222,user_loc,"Stamford, CT",Connecticut,0,0
27.94653,-82.45927,user_loc,"Tampa, FL",Florida,0,0
39.39870316,-99.41461919,user_loc,America,Kansas,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.39870316,-99.41461919,user_loc,America,Kansas,0,0
33.0854,-97.05345,user_loc,"Highland Village, TX",Texas,0,0
44.12519983,-84.1966975,user_loc,"Michigan, USA",Michigan,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
36.33549,-93.43804,user_loc,"Green Forest, Arkansas",Arkansas,0,0
39.88938,-74.82236,user_loc,Medford NJ,New Jersey,0,0
51.495,4.45,user_loc,Everland,other,0,0
25.52107,80.74706,user_loc,In the center of my universe,other,1,0
34.29301645,-111.664754,user_loc,Arizona,Arizona,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
40.42327,-104.69446,user_loc,Greeley,Colorado,0,0
37.33865,-121.88542,user_loc,"San Jose, CA",California,0,0
33.58451,-101.84501,user_loc,"Lubbock, TX",Texas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
41.58663,-71.65125,user_loc,"Middle of Nowhere, USA",Rhode Island,1,1
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.39870316,-99.41461919,user_loc,usa,Kansas,0,0
33.90386341,-80.89375235,user_loc,"South Carolina, USA",South Carolina,0,0
32.97555,-96.89023,user_loc,"Carrollton, Texas",Texas,0,0
53.40838661,-1.969559544,user_loc,United Kingdom,other,0,0
48.13991,-122.27916,user_loc,"Lake Goodwin, WA",Washington,0,0
45.51179,-122.67563,user_loc,"Portland, OR",Oregon,0,0
45.45632,-123.84262,user_loc,"Tillamook, OR",Oregon,0,0
38.57944,-121.49085,user_loc,"Sacramento, CA",California,0,0
35.15673,-98.44252,user_loc,Nowhere ,Oklahoma,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
26.12388,-80.14357,user_loc,Ft. Lauderdale,Florida,0,0
33.68654004,-117.7149449,user_loc,Northern California ,California,0,0
43.22326,-90.29348,user_loc,"Gotham City, USA",Wisconsin,0,0
45.45029,4.60789,user_loc,she/they,other,1,0
40.49477,-74.44384,user_loc,"New Brunswick, NJ",New Jersey,0,0
3.93108,15.50526,user_loc,SE WI,other,0,0
43.22444,-77.57621,user_loc,"Irondequoit, NY",New York,0,0
40.44267,-79.99825,user_loc,Space,Pennsylvania,0,0
53.837869,-2.612105997,user_loc,Lancashire,other,0,0
26.85471,80.92135,user_loc,"Lucknow, India",other,0,0
36.17193,-115.14001,user_loc,"Las Vegas, NV",Nevada,0,0
53.38311,-1.46454,user_loc,she/her | hdr: STARember,other,1,0
27.96558,-82.79975,user_loc,Clearwater | Florida | USA,Florida,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
44.97902,-93.26494,user_loc,"Minneapolis, MN",Minnesota,0,0
37.77712,-122.41964,user_loc,San Francisco ✈️ D’GoldCoast,California,1,0
27.261,-80.41264,user_loc,"Florida, The Final Frontier",Florida,0,0
38.43792,-121.576613,bound_box_coords,box_coords,California,1,1
42.38143,-71.05444,user_loc,"City of Salt, UT",Massachusetts,0,0
38.62775,-90.19956,user_loc,"St Louis, MO",Missouri,0,0
40.79487,-77.8608,user_loc,WE THE PEOPLE NATION,Pennsylvania,1,1
56.83764,60.59891,user_loc,"Екатеринбург, Россия",other,1,1
40.08975,-85.6618,user_loc,In a birdhouse,Indiana,1,1
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
6.4547,3.38876,user_loc,"Lagos, Nigeria",other,0,0
39.74001,-104.99202,user_loc,"Denver, CO",Colorado,0,0
42.63917053,-75.10106068,user_loc,NY-NA,New York,0,0
40.04196,-75.48379,user_loc,"Paoli, PA",Pennsylvania,0,0
42.38931789,-83.29654134,user_loc,"SF, DC, London, even Detroit. ",Michigan,1,1
27.9504,-82.5036,user_loc,"Midwest, USA",Florida,0,0
25.77481,-80.19773,user_loc,"Miami, FL",Florida,0,0
40.18782,-75.45321,user_loc,"collegeville,pa",Pennsylvania,0,0
23.53754,77.7725,user_loc,kev’s wife ,other,1,0
40.71455,-74.00714,user_loc,"New York, USA",New York,0,0
32.71568,-117.16171,user_loc,San Diego,California,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
33.86726,-112.14682,user_loc,"Anthem, AZ",Arizona,0,0
39.39870316,-99.41461919,user_loc,US,Kansas,0,0
29.90692,-95.0654,user_loc,CROSBY TEXAS,Texas,0,0
35.22075,-97.44663,user_loc,"Norman, OK",Oklahoma,0,0
50.69743,-1.29439,user_loc,Yesterday,other,1,0
39.61334835,-74.728565,user_loc,"New Jersey, USA",New Jersey,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
43.93878024,-120.5585609,user_loc,"Oregon, USA",Oregon,0,0
37.33865,-121.88542,user_loc,"San Jose, CA",California,0,0
37.75946,-122.39036,user_loc,"Dogpatch,United States",California,0,0
9.324330687,12.40145509,user_loc,"Adamawa, Nigeria",other,0,0
52.01547,8.53231,user_loc,Nicht Bielefeld ,other,1,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
35.8430027,-86.34305118,user_loc,"Tennessee, USA",Tennessee,0,0
40.69635,-74.26957,user_loc,"Union, NJ",New Jersey,0,0
34.05361,-118.2455,user_loc,"Los Angeles, CA",California,0,0
46.23542,-119.09467,user_loc,"Pasco, WA",Washington,0,0
44.12519983,-84.1966975,user_loc,"Michigan, USA",Michigan,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
40.43851,-79.99734,user_loc,"Pittsburgh, PA",Pennsylvania,0,0
34.23294,-102.4102,user_loc,Earth,Texas,1,1
-31.23869,-64.46614,user_loc,De Ningun Lado...,other,1,0
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA",Pennsylvania,0,0
30.26759,-97.74299,user_loc,"Austin, Texas",Texas,0,0
37.22653,-80.4109,user_loc,"Blacksburg, Virginia",Virginia,0,0
41.48871294,-71.45431947,user_loc,Rhode Island USA,other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
54,-1.5,user_loc,yorkshire uk,other,0,0
38.57944,-121.49085,user_loc,"Sacramento Area, California ",California,0,0
39.93122,-85.36957,user_loc,"New Castle, IN",Indiana,0,0
33.62138,-86.60274,user_loc,"Trussville, AL",Alabama,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
41.88425,-87.63245,user_loc,Chicago,Illinois,0,0
45.31524992,-69.20394706,user_loc,"Maine, USA",Maine,0,0
41.88452,-87.63535,user_loc,Proud to be on the Left Coast.,Illinois,1,1
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
44.05162,-91.63841,user_loc,"Winona, Minnesota",Minnesota,0,0
41.57350273,-72.73830591,user_loc,Connecticut,Connecticut,0,0
35.08423,-106.64905,user_loc,"Albuquerque, NM",New Mexico,0,0
35.8430027,-86.34305118,user_loc,Tennessee,Tennessee,0,0
36.59209004,-94.8594999,user_loc,"Grand Lake, Oklahoma",Oklahoma,0,0
28.5660449,-81.68864879,user_loc,FLorida,Florida,0,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
43.11136,12.38391,user_loc,Perugia,other,0,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
29.76078,-95.36952,user_loc,"Houston, TX",Texas,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
34.183,-97.12525996,user_loc,9/10th mile north Nowhere OK,Oklahoma,1,0
33.18109,-102.19201,user_loc,BFE,Texas,1,1
37.4142,-79.143,user_loc,"Lynchburg, VA",Virginia,0,0
32.71568,-117.16171,user_loc,"San Diego, CA",California,0,0
42.35866,-71.05674,user_loc,Boston Massachusetts,Massachusetts,0,0
32.77822,-96.79512,user_loc,"Dallas, TX",Texas,0,0
5.804748034,0.049766632,user_loc,"Greater Accra, Ghana",other,0,0
30.26759,-97.74299,user_loc,"Austin, TX",Texas,0,0
42.0746981,-93.49997241,user_loc,"Iowa, USA",Iowa,0,0
37.77712,-122.41964,user_loc,"San Francisco, CA",California,0,0
27.33889,-82.53887,test_loc,Australia,Florida,0,0
41.90225,12.4533,user_loc,VA,other,0,0
27.9504,-82.5036,user_loc,United States-Midwest,Florida,0,0
70.05132,24.97124,user_loc,"Lakselv, Norway",other,0,0
29.76078,-95.36952,user_loc,Houston Texas,Texas,0,0
43.00065,-75.31419,user_loc,New York and Paris,New York,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
40.71455,-74.00714,user_loc,New york,New York,0,0
44.3893,-79.68626,user_loc,"Barrie, Ontario",other,0,0
47.82864,12.90084,user_loc,🏳️‍🌈 Equipo Sur de Az USMCA,other,1,0
29.21226,-81.02819,user_loc,Maine and Florida,Florida,0,0
41.88425,-87.63245,user_loc,"Chicago, IL",Illinois,0,0
-10.15060001,-48.33305153,user_loc,Hopefully next to Kim Seokjin,other,1,0
39.32372519,-111.6782484,user_loc,"Utah, USA",Utah,0,0
34.69474,-84.48272,user_loc,"Ellijay, GA",Georgia,0,0
42.18575,-122.69434,user_loc,Southern Oregon,Oregon,0,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
41.6378,-70.93089,user_loc,"New Bedford, MA",Massachusetts,0,0
33.61097,-109.10736,user_loc,PNW lotta blue ☕🐬⛵🌦️☔🌲🦉🐺,Arizona,1,1
34.07346,-118.40032,user_loc,"Beverly Hills, California",California,0,0
40.71455,-74.00714,user_loc,"New York, NY",New York,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
23.37937974,79.44332655,user_loc,India,other,0,0
38.25489,-85.76666,user_loc,"Louisville, KY - Raider Nation",Kentucky,0,0
44.436128,-100.2305367,user_loc,"South Dakota, USA",South Dakota,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
41.33904,-73.80667,user_loc,DONALD TRUMP'S USA,New York,1,1
41.26489845,-101.0718298,user_loc,Land of Lincoln ,Nebraska,1,1
18.89668483,-70.49003617,user_loc,Dominican Republic,other,0,0
37.44914,-76.29272,user_loc,East of sun west of moon,Virginia,1,1
29.76078,-95.36952,user_loc,"Houston, TX",Texas,0,0
40.84702,-73.78758,user_loc,"City Island, New York City, NY",New York,0,0
45.51179,-122.67563,user_loc,"Occupied City of Portland, Oregon",Oregon,1,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
29.97581,-95.67788,user_loc,"Cypress, Tx",Texas,0,0
41.88425,-87.63245,user_loc,Chicago,Illinois,0,0
41.49661,-81.70585,user_loc,The round earth. Not the flat.,Ohio,1,1
55.85783,-4.24251,user_loc,Glasgow,other,0,0
34.05361,-118.2455,user_loc,"Los Angeles, CA",California,0,0
34.23422885,-118.6782006,user_loc,California (Bay Area),California,0,0
11.14606,-60.78732,user_loc,Lowlands.,other,1,0
36.17193,-115.14001,user_loc,Las Vegas,Nevada,0,0
18.50522,-67.03129,user_loc,"Empuriabrava, Costa Brava, ",other,0,0
40.76031,-111.88822,user_loc,"Salt Lake City, UT",Utah,0,0
33.74831,-84.39111,user_loc,"Atlanta, GA",Georgia,0,0
48.69096,9.14062,user_loc,Europe 🇪🇺,other,0,0
31.46273305,-99.33305009,user_loc,Texas,Texas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
-6.17148,106.82649,user_loc,Jakarta,other,0,0
36.71428,-76.24779,user_loc,"Chesapeake, VA",Virginia,0,0
44.46657004,-85.00028229,user_loc,"North Central Michigan, USA",Michigan,0,0
40.64211,-73.64033,user_loc,"Oceanside, NY",New York,0,0
55.75136,38.01222,user_loc,Loading.....,other,1,0
28.04419,-81.94786,user_loc,"Lakeland, FL",Florida,0,0
37.74651,-80.27729,user_loc,"I follow back, U.S.A.",West Virginia,1,1
38.60347504,-91.2211249,user_loc,AZ/MO USA,Missouri,0,0
51.33333,-1.5,user_loc,Somewhere in southern England,other,1,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
6.4547,3.38876,user_loc,"Lagos, Nigeria",other,0,0
39.86347,-105.05001,user_loc,"Westminster, CO",Colorado,0,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
18.94017,72.83483,user_loc,"Mumbai, Maharashtra",other,0,0
43.70025,7.27774,user_loc,nice try,other,1,0
35.68945633,139.6917161,user_loc,"Tokyo, JAPAN",other,0,0
31.55187,-90.38201,user_loc,full tilt boogie,Mississippi,1,1
28.66249,77.43777,user_loc,"Ghaziabad, India",other,0,0
39.59346727,-87.36086248,user_loc,In my head,Indiana,1,1
51.50642,-0.12721,user_loc,"London, UK",other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
32.82225615,-116.9599926,user_loc,"Sun Diego, CA",California,0,0
4.47086,-7.55971,user_loc,818 till I die,other,1,0
39.61334835,-74.728565,user_loc,"New Jersey, USA",New Jersey,0,0
42.28220076,-71.14599982,user_loc,"West Roxbury, Boston",Massachusetts,0,0
-11.66255353,43.35421636,user_loc,cannonplace@aol.com,other,1,0
34.15016,-119.19558,user_loc,"Port Hueneme, CA",California,0,0
34.05361,-118.2455,user_loc,"Los Angeles, CA",California,0,0
33.68654004,-117.7149449,user_loc,Northern California,California,0,0
37.55462,-77.48518,user_loc,home sweet home,Virginia,1,1
43.68552525,-71.57759674,user_loc,New Hampshire,New Hampshire,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
41.50473,-81.69074,user_loc,Cleveland,Ohio,0,0
36.37410569,-119.27023,user_loc,California,California,0,0
36.37410569,-119.27023,user_loc,California,California,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
37.52723252,-85.28762007,user_loc,"Kentucky, USA",Kentucky,0,0
35.99542,-78.89644,user_loc,"Durham, NC",North Carolina,0,0
41.65381,-83.53626,user_loc,"Toledo, OH",Ohio,0,0
3.14789,101.69405,user_loc,Kuala Lumpur City,other,0,0
40.656,-74.30629,user_loc,"Cranford, NJ",New Jersey,0,0
34.29301645,-111.664754,user_loc,"Arizona, USA",Arizona,0,0
34.29301645,-111.664754,user_loc,"Arizona, USA",Arizona,0,0
37.37,-122.04,user_loc,"Silicon Valley,  California",California,0,0
22.57053,88.37124,user_loc,"Kolkata, India",other,0,0
32.64832455,-83.4445344,user_loc,"Georgia, USA",Georgia,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.74001,-104.99202,user_loc,"Denver, CO",Colorado,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
38.89037,-77.03196,user_loc,"Washington, USA",District of Columbia,0,0
-25.05046257,27.90672623,user_loc,419,other,1,0
49.44544,-124.70113,user_loc,D.C Swamp/ District of Bowser ,other,1,1
47.67858,-122.13158,user_loc,"Redmond, WA",Washington,0,0
39.04983,-84.89554,user_loc,Born in Texas.  Always a Texan,Indiana,1,1
40.71455,-74.00714,user_loc,"New York, USA",New York,0,0
43.64869,-79.38544,user_loc,"Toronto, Ontario",other,0,0
39.7592,-84.19381,user_loc,"Dayton, OH",Ohio,0,0
43.93878024,-120.5585609,user_loc,"Oregon, USA",Oregon,0,0
40.85104,-73.8818,user_loc,Zoo York City,New York,1,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
37.77712,-122.41964,user_loc,San Francisco,California,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
34.36746,-77.7107,user_loc,"Hampstead, NC",North Carolina,0,0
34.29301645,-111.664754,user_loc,"Arizona, USA",Arizona,0,0
40.78526,-73.95579,user_loc,Paris- Etats-Unis (NYC),New York,1,0
33.41704,-111.83146,user_loc,"Mesa, AZ",Arizona,0,0
41.86623478,-74.76507011,user_loc,Somewhere in NY,New York,1,0
43.37979,-124.22224,user_loc,Oregon Coast,Oregon,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
25.77481,-80.19773,user_loc,"Miami, FL",Florida,0,0
36.0999,-115.11476,user_loc,Paradise ,Nevada,0,0
38.72639,-9.14948,user_loc,Lisbon,other,0,0
43.17440725,-79.80152152,user_loc,on the Colorado,other,1,1
43.6709,-74.3432,user_loc,"Long island , ny",New York,0,0
40.91297,-73.1395,user_loc,"Stony Brook, NY",New York,0,0
42.48188,-71.10019,user_loc,"Stoneham, MA",Massachusetts,0,0
38.57944,-121.49085,user_loc,"Sacramento, CA",California,0,0
42.88544,-78.87846,user_loc,"Buffalo, NY",New York,0,0
38.92591,-84.9777,user_loc,A BLUE dot in a RED SWAMP!,Indiana,1,1
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
40.11404657,-89.1586509,user_loc,Illinois,Illinois,0,0
46.83469147,103.0676331,user_loc,MN,other,0,0
38.92591,-84.9777,user_loc,Blue in a Red State,Indiana,1,1
33.41691002,-87.0398325,user_loc,A safe space in Alabama,Alabama,1,0
37.0204098,-100.930425,user_loc,Liberal State of Mind,Kansas,1,1
40.4130568,-82.71121519,user_loc,"Ohio, USA",Ohio,0,0
53.40838661,-1.969559544,user_loc,United Kingdom,other,0,0
55.66599,37.51567,user_loc,This universe,other,1,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
33.87026505,-83.78872992,user_loc,stuck between timelines,Georgia,1,1
18.2226065,-66.46895343,user_loc,"Puerto Rico, USA",Puerto Rico,0,0
40.69245,-73.99036,user_loc,"Brooklyn, NY",New York,0,0
31.46273305,-99.33305009,user_loc,Texas,Texas,0,0
39.35648204,-116.6554364,user_loc,"Nevada, USA",Nevada,0,0
40.71455,-74.00714,user_loc,"New York, N.Y.",New York,0,0
48.85717,2.3414,user_loc,paris,other,0,0
30.27742,-91.12761,user_loc,Sunshine USA,Louisiana,0,0
40.71455,-74.00714,user_loc,NYC & The Veil of The Fairies,New York,1,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
21.00064,-156.66343,user_loc,"Kapalua, HI",other,0,0
34.29301645,-111.664754,user_loc,"Arizona, USA",Arizona,0,0
39.39870316,-99.41461919,user_loc,Usa ,Kansas,0,0
38.57944,-121.49085,user_loc,"Sacramento, CA",California,0,0
60.10867,-113.64258,user_loc,Canada,other,0,0
40.71455,-74.00714,user_loc,New York,New York,0,0
35.0992,-89.86046,user_loc,"East Tennessee, USA",Tennessee,0,0
37.77712,-122.41964,user_loc,"San Francisco, CA",California,0,0
39.61334835,-74.728565,user_loc,"New Jersey, USA",New Jersey,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
35.53934434,-79.18541791,user_loc,"NC, USA",North Carolina,0,0
46.34885577,-94.20079058,user_loc,Minnesota,Minnesota,0,0
47.2363,6.02612,user_loc,The World ,other,1,0
39.39870316,-99.41461919,user_loc,USA  ,Kansas,0,0
35.8430027,-86.34305118,user_loc,Tennessee,Tennessee,0,0
40.4130568,-82.71121519,user_loc,Ohio,Ohio,0,0
48.8071857,10.71217558,user_loc,I don't FameFag my Followers,other,1,0
32.7239778,-89.65717581,user_loc,"Mississippi, USA",Mississippi,0,0
37.58883,-122.02751,user_loc,"Union City, CA",California,0,0
40.66381,-74.21144,user_loc,Elizabeth NJ,New Jersey,0,0
40.51417,-112.03344,user_loc,"Herriman, Utah",Utah,0,0
10.5,-3.2,user_loc,SOUTHWEST,other,1,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
44.42521,-79.15339,user_loc,Northern Ontario Canada,other,0,0
29.76078,-95.36952,user_loc,"Houston, TX",Texas,0,0
44.21925,-123.20181,user_loc,"Junction City, OR",Oregon,0,0
40.71455,-74.00714,user_loc,"New York, NY",New York,0,0
45.96063,-66.63911,user_loc,"Fredericton, New Brunswick",other,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
31.46273305,-99.33305009,user_loc,#2A USA TEXAS 🇺🇸NO-DM🚫list,Texas,1,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
45.67934,-111.03222,user_loc,"Bozeman, MT",Montana,0,0
29.76078,-95.36952,user_loc,"Houston,Texas",Texas,0,0
37.77712,-122.41964,user_loc,"San Francisco, CA",California,0,0
56.84033084,-4.181229011,user_loc,"Scotland, United Kingdom",other,0,0
46.33333,1.85,user_loc,"here, there, everywhere.",other,1,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
34.12866,-117.28427,user_loc,The DMV,California,1,1
29.49379,-98.67331,user_loc,The Formerly Great Northwest,Texas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
32.76654254,-86.84028686,user_loc,"Alabama, USA",Alabama,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
39.95521,-74.38063,user_loc,"Whiting, NJ",New Jersey,0,0
52.6833,-1.83082,user_loc,Melbourne Aust,other,0,0
36.97424,-122.03098,user_loc,"Santa Cruz, CA",California,0,0
38.86423,-77.18853,user_loc,Jefferson,Virginia,0,0
34.23294,-102.4102,user_loc,Planet Earth,Texas,1,1
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
41.56815005,-84.61521144,user_loc,Southwest OH,Ohio,0,0
41.04358286,-85.232365,user_loc,in the pizza category,Indiana,1,1
32.00918,-81.10863,user_loc,"Yohan, USA",Georgia,0,0
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA",Pennsylvania,0,0
15.15218541,120.5651564,user_loc,New York and Los Angeles,other,0,0
51.50642,-0.12721,user_loc,London,other,0,0
28.67312,-81.5076,user_loc,"Apopka, FL",Florida,0,0
34.06995004,-117.5366698,user_loc,"Inland Empire, CA",California,1,0
35.28122845,139.6721719,user_loc,"Yokosuka-shi, Kanagawa",other,0,0
37.5128205,-78.69794871,user_loc,"Virginia, USA",Virginia,0,0
39.39870316,-99.41461919,user_loc,U.S.A.,Kansas,0,0
13.11667,-59.41667,user_loc,bottom of the BAY.,other,1,0
32.77822,-96.79512,user_loc,"Dallas, TX",Texas,0,0
45.52268,-122.99044,user_loc,"Hillsboro, OR",Oregon,0,0
24.69944,46.70416,user_loc,Earth space,other,0,0
34.14745,-118.14427,user_loc,"Pasadena, CA",California,0,0
40.34723,-111.90895,user_loc,"Saratoga Springs, UT",Utah,0,0
39.00812728,-75.46747214,user_loc,"Delaware, USA",Delaware,0,0
42.06298,-88.12295,user_loc,"Hoffman Estates, IL",Illinois,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
7.09086,4.83631,user_loc,"Ondo, Nigeria",other,0,0
33.68975227,-116.3026677,user_loc,Coachella Valley - Riverside,California,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
33.6360868,-117.8067443,user_loc,Southern Calif,California,0,0
40.93425,-80.3635,user_loc,"West Pittsburg, PA",Pennsylvania,0,0
60.10867,-113.64258,user_loc, Canada,other,0,0
35.92254886,14.40007259,user_loc,Out and about in NC mountains.,other,1,0
9.92417,78.12416,user_loc,madurai,other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
44.42521,-79.15339,user_loc,Northern CA,other,0,0
38.89037,-77.03196,user_loc,"Washington, USA",District of Columbia,0,0
43.68552525,-71.57759674,user_loc,"New Hampshire, USA",New Hampshire,0,0
-4.678652264,55.46726212,user_loc,SC,other,0,0
44.64483337,-89.73918542,user_loc,"Wisconsin, USA",Wisconsin,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
55.16950926,-114.5110422,user_loc,"Alberta, Canada",other,0,0
